artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
Chick Corea,Spain - Alternative Take,0.385,0.553,11,-12.582,0,0.0378,0.797,0.854,0.0995,0.292,139.102,spotify:track:0CqYB7v0PNnFSJorkyQXy9
Simple Plan,Welcome to My Life,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,spotify:track:714Lw0m2SmCEhKSPw0Dn8J
Piano Bar,FourFiveSeconds - Piano Version,0.652,0.339,2,-16.099,1,0.0545,0.972,0.876,0.104,0.141,102.996,spotify:track:1sZinlfNXl2AXhZVeVWJQ9
The Beatles,While My Guitar Gently Weeps - Remastered,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,spotify:track:4J4gApJKSC0himDViFotdy
D'Angelo,Send It On,0.788,0.258,5,-11.758,1,0.104,0.171,0.00721,0.326,0.335,127.492,spotify:track:5LIwaG8Wl9LfExcmiRQm7J
Madchild,Jackel,0.592,0.916,7,-3.568,1,0.351,0.159,0.000752,0.12,0.47,175.786,spotify:track:2SwOVFxzhUoouBvnoMEJwr
Adelitas Way,Sick,0.51,0.881,5,-3.718,0,0.0332,0.00839,0.0,0.122,0.385,100.002,spotify:track:7q3vcf5XpYU6Y1iX4ZzHAk
Keith Urban,"John Cougar, John Deere, John 3:16",0.694,0.779,0,-6.984,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,spotify:track:03LpkqucyYKcYclDs8HuxO
Jedi Mind Tricks,When Crows Descend Upon You (feat. Demoz),0.508,0.898,1,-4.7,1,0.222,0.0818,0.0,0.105,0.529,87.379,spotify:track:2nRHeU0UsZaE7zbGvEcPlM
Set It Off,Miss Mysterious,0.393,0.54,1,-5.974,1,0.0278,0.0942,0.0,0.108,0.39,76.303,spotify:track:0Hkyfh5yN9mSehPH10wzcR
A.CHAL,GAZI,0.83,0.452,1,-8.25,0,0.0427,0.274,0.155,0.134,0.241,120.007,spotify:track:46Xni53dylbppRPWYQuUZE
Dave Alvin,Harlan County Line,0.597,0.613,0,-9.548,1,0.0291,0.0499,0.13,0.0831,0.453,127.488,spotify:track:0FYnSVF9RFLC4FtJpe2c4T
Tha Eastsidaz,G'd Up,0.908,0.763,1,-5.739,1,0.28,0.0395,0.0,0.0646,0.593,97.106,spotify:track:1zIXpzuCC7FM4kECt2eEzu
Third Eye Blind,Burning Man,0.524,0.655,2,-8.243,1,0.0322,0.0176,2.33e-06,0.358,0.724,182.54,spotify:track:6i8gUFwd6cFuC20Wz4wDPq
Terror Jr,3 Strikes,0.599,0.432,5,-6.097,1,0.0451,0.62,0.00773,0.105,0.615,106.824,spotify:track:1mZF9TEc7gpw7by7NCZSKr
Ray LaMontagne,Trouble,0.325,0.424,7,-12.733,1,0.0438,0.341,0.000267,0.23,0.494,173.352,spotify:track:5aGkIyzLVYGuLIHkxpNAFF
Grateful Dead,Touch of Grey - 2013 Remaster,0.612,0.696,11,-11.34,1,0.0353,0.0785,9.4e-06,0.14,0.849,159.829,spotify:track:0mJQlCl9YgxW7kyeltNiVk
Juice Music,"Don’t Worry, Be Happy",0.874,0.145,11,-15.785,1,0.255,0.514,0.0,0.0556,0.862,67.502,spotify:track:6QhKF56IuQ78XtPANLlzji
Michael Jackson,Don't Stop 'Til You Get Enough,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,spotify:track:46eu3SBuFCXWsPT39Yg3tJ
Francesca Battistelli,Christmas Is,0.458,0.732,7,-4.243,1,0.0482,0.0935,0.0,0.0967,0.371,132.156,spotify:track:1wL8YMQiZNB9ab5Mfl2InA
Frances,Say It Again,0.675,0.545,6,-7.691,0,0.0705,0.419,5.94e-05,0.0945,0.218,83.666,spotify:track:66Cx0uBIh5E7caeIRmGQZ8
UMEK,Sweet Harmony - Original Mix,0.838,0.937,9,-4.513,0,0.132,0.00115,0.883,0.16,0.418,127.061,spotify:track:0EfFsuIoyNDdZvh7fbd8Ju
A Boogie Wit da Hoodie,Jungle,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf
Panama,Always,0.606,0.758,5,-5.721,0,0.027,0.000289,0.11,0.143,0.435,116.043,spotify:track:4jozjPDv6YVVDmDqDQqyTf
311,Too Much To Think,0.583,0.9,3,-6.085,1,0.0458,0.0319,3.84e-06,0.151,0.867,147.01,spotify:track:2PGaYCles9SXXCjYOcjyfk
Brendan James,Let You Go,0.634,0.73,11,-4.493,1,0.0311,0.104,0.0,0.31,0.701,98.028,spotify:track:0huRXDR6iPCVnri2QXtCfy
Kacey Musgraves,Follow Your Arrow,0.448,0.649,5,-5.925,1,0.0434,0.418,0.0,0.0976,0.575,195.925,spotify:track:4CLPNURPcKztF9RRdcWLGP
Tune-Yards,Rocking Chair,0.706,0.325,0,-9.749,1,0.195,0.665,0.0,0.063,0.815,108.061,spotify:track:07rRPFZ7cKrpDo40NWcIsj
The Vamps,All Night,0.544,0.809,8,-5.098,1,0.0363,0.0038,0.0,0.323,0.448,145.017,spotify:track:4b4KcovePX8Ke2cLIQTLM0
Aaliyah,I Don't Wanna,0.702,0.573,9,-5.69,0,0.0344,0.526,0.0,0.23,0.693,129.999,spotify:track:4h7wUvVV8Ff8UL7JqAByiL
Christoph Willibald Gluck,"Gluck: Orfeo ed Euridice, Wq. 41, Act 2: Dance of the Blessed Spirits",0.162,0.0884,5,-25.53,1,0.046,0.977,0.922,0.0682,0.15,76.666,spotify:track:2vAS6RngAL2f3ofiLxL7m7
Carnage,Bang!,0.793,0.548,6,-6.128,1,0.0686,0.121,0.000546,0.0759,0.378,128.027,spotify:track:6DPQpUlJmYoNcBHA48BGYE
Ricky Martin,Mr. Put It Down (feat. Pitbull),0.802,0.779,11,-6.097,0,0.179,0.00582,0.0,0.0359,0.827,128.089,spotify:track:3qCs3Lz87cRnSCtcOfuxAE
Corinne Bailey Rae,Like A Star,0.615,0.229,2,-10.588,0,0.0343,0.719,0.000158,0.14,0.162,123.062,spotify:track:7aFQa52bLiHwb3BXPbmKdZ
Secrets,Dance Of The Dead,0.5,0.969,11,-4.668,0,0.066,3.15e-05,0.788,0.309,0.282,125.053,spotify:track:2DTLOWHEdTMqE95ssGILT9
Joan Sebastian,Sentimental,0.719,0.46,8,-5.827,1,0.0332,0.891,7.81e-05,0.081,0.881,108.479,spotify:track:6wrUBvGFZYeOycORjHO0AM
Eric Sharp,The Thirst - Lliam Taylor and Latroit Remix,0.809,0.821,7,-5.835,0,0.105,0.162,0.00129,0.101,0.489,121.963,spotify:track:1ydX34WbMRzpIeLZ5NqvcV
Jon Bellion,All Time Low,0.672,0.386,0,-9.715,1,0.264,0.389,0.0,0.0838,0.529,90.082,spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw
Alabama Shakes,On Your Way,0.248,0.713,4,-5.193,1,0.045,0.111,0.000414,0.11,0.397,149.113,spotify:track:5kTexLiNpl51EcFRhlJvCR
Gerardo Ortiz,Quién Se Anima,0.841,0.639,7,-5.908,1,0.0694,0.451,0.0,0.0626,0.982,119.95,spotify:track:1Kxap8UbrmlXcgKBuCysNg
XTC Planet,"Lo Que Pasó, Pasó",0.781,0.859,8,-4.966,0,0.0425,0.0387,0.0,0.307,0.9,97.033,spotify:track:0V1BUePvLs8dFWVVaZBi7x
The Beatles,Dizzy Miss Lizzy - Remastered,0.373,0.934,9,-6.753,1,0.0591,0.116,0.00445,0.0962,0.918,136.037,spotify:track:1sLPsKZTCvSmzXzE5dExFt
Coldplay,Viva La Vida - Live,0.452,0.821,5,-6.828,0,0.0397,0.0123,0.09,0.874,0.338,137.965,spotify:track:5ZV67iTfNpW3ueMCELLiSX
"Okasian, Seeda, Kidash",Me Against the World,0.728,0.595,2,-8.887,1,0.0554,0.0313,0.0,0.289,0.192,132.924,spotify:track:0jge3rZL65Yftvx24f9bAg
Our Lady Peace,Superman's Dead,0.259,0.868,1,-8.107,1,0.0559,0.011,4.53e-06,0.0813,0.657,174.799,spotify:track:1bzWruc6jxtQy5Wwj7l9UY
Atlas Bound,Lullaby - Acoustic Version,0.603,0.192,1,-12.446,1,0.0471,0.35,0.0,0.105,0.334,71.637,spotify:track:1T2iBTY4Aiz6Yd8CEFLA9A
D-Lo,No Hoe,0.803,0.688,1,-8.957,1,0.375,0.047,0.0,0.11,0.721,100.103,spotify:track:6Zx8kYgqiTiZzj0ZQ2aTfx
Kid Cudi,Girls,0.678,0.795,7,-5.059,1,0.0619,0.102,2.61e-06,0.144,0.332,103.048,spotify:track:7xAeGorVKgu3nLYbaUUj8i
Jimi Hendrix,"Rainy Day, Dream Away",0.692,0.672,2,-8.979,1,0.282,0.317,0.00177,0.39,0.541,108.077,spotify:track:0xwG5stzrc5B70TycPwenY
Kings of Leon,Milk,0.563,0.201,2,-16.489,1,0.053,0.396,0.000407,0.0544,0.233,124.216,spotify:track:6ZDJ04p3vZFPLUpggYlStx
Infected Mushroom,Suliman,0.645,0.745,5,-6.693,0,0.0539,0.00507,0.873,0.148,0.183,145.012,spotify:track:2hHyenIo1igBmk6a3I06Dv
John Mayer,I'm Gonna Find Another You,0.511,0.34,9,-9.928,1,0.0299,0.821,0.00876,0.0763,0.269,75.328,spotify:track:0bYDebBlQxsDR4hCgbbpOW
Young the Giant,Islands - Cahb Remix,0.469,0.69,7,-7.608,0,0.044,0.0869,0.0021,0.0955,0.0357,175.0,spotify:track:4iMwTDfXQDdEWyI1dtx9K8
Blackmore's Night,Ghost of a Rose,0.401,0.438,4,-5.449,0,0.0271,0.529,0.00101,0.149,0.226,81.974,spotify:track:7BwofDR3i9ZZpLgdbagPm3
Paul Desmond,Nancy,0.588,0.0898,3,-21.289,1,0.0327,0.937,0.221,0.124,0.224,95.068,spotify:track:7yW0f4nKI9sxG5kQCpV8wn
Ludovico Einaudi,Divenire,0.14,0.217,7,-15.304,1,0.0352,0.909,0.855,0.0689,0.078,88.381,spotify:track:6KpO4neDXxGdiEgsivZieY
Leanids,Flying,0.399,0.223,1,-9.637,1,0.0327,0.934,0.000448,0.0969,0.0906,110.614,spotify:track:4HVwvxmMZ86UqotVkx5IDt
Michael W. Smith,Open The Eyes Of My Heart - Live,0.388,0.568,4,-9.395,1,0.0338,0.624,1.64e-06,0.715,0.207,107.965,spotify:track:4um6ZMnib1I7VuG3c6jGm5
Jesse Cook,Havana,0.742,0.92,4,-6.351,0,0.0462,0.615,0.903,0.095,0.852,108.001,spotify:track:6Pxqpb8rMMDnhOBJSCICt1
Armageddon Dildos,East West Edit,0.67,0.627,11,-14.979,1,0.0408,0.007,0.0006,0.327,0.656,131.264,spotify:track:101dDvgJemF1VaQqVpFsw1
Quintino,Lost in You,0.521,0.659,11,-5.284,1,0.0368,0.0523,0.0,0.159,0.279,138.285,spotify:track:7pnZkR6kXtw6pux5e6BU3Y
21 Savage,No Heart,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,spotify:track:4gmmRb6bZJffOOiww1JGTO
Saya,Wet Dreams,0.773,0.431,0,-10.401,1,0.0712,0.19,0.0,0.0563,0.548,100.065,spotify:track:7aNnDCb2wzqRWN5iTiQ3kw
Ron Pope,A Drop in the Ocean,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139,spotify:track:5JDcQAztvZTIkrWoZihgvC
Vince Staples,Señorita,0.763,0.63,9,-8.258,0,0.142,0.0622,1.02e-05,0.285,0.17,124.973,spotify:track:734xplxSpoW22U5OeeZcr8
American Authors,Pride,0.619,0.869,8,-4.458,1,0.0403,0.0217,0.0,0.359,0.686,103.998,spotify:track:1aGECHpgySxBAcLBBMyxlC
Junip,Line Of Fire,0.485,0.744,2,-8.035,1,0.0397,0.456,0.514,0.128,0.271,90.364,spotify:track:649N5Jpk7ZJYR825Ijhs73
Brad Paisley,Anything Like Me,0.545,0.522,2,-9.241,1,0.0341,0.422,0.0,0.119,0.446,164.869,spotify:track:74mZKvZcZzzvbOnt8NfWda
Men Without Hats,The Safety Dance,0.779,0.742,5,-8.534,1,0.0368,0.0463,5.56e-05,0.157,0.286,100.2,spotify:track:5ZpDiWqCG93McsnuHu9uCR
Tyga,Molly,0.831,0.783,5,-6.719,1,0.0527,0.079,1.27e-06,0.35,0.771,140.046,spotify:track:0hdiDzQu1FsfaYM1NIL8ma
MØ,Nights With You,0.763,0.671,1,-4.029,0,0.1,0.401,1.16e-05,0.375,0.602,120.06,spotify:track:5q5gzmbBS5yQzos2BvVr1t
The Beatles,Mr Moonlight - Remastered 2009,0.631,0.424,6,-9.106,1,0.0438,0.796,0.000143,0.118,0.589,126.127,spotify:track:6pPOkr2OxhQ6htrzOiDmq9
Lady Gaga,"Orange Colored Sky - Live from ""A Very Gaga Thanksgiving'""",0.415,0.723,8,-4.359,1,0.0539,0.348,0.0,0.171,0.792,130.485,spotify:track:3puUOzqW9dNSBGtB2fGKRJ
Jessie Mueller,It Might as Well Rain Until September,0.55,0.556,2,-5.144,1,0.0723,0.522,0.0,0.262,0.802,164.042,spotify:track:21K3hcK7Spt0nQSVIt4JRb
Polyenso,Always Ending in You,0.506,0.695,5,-7.137,1,0.0402,0.39,0.0133,0.108,0.116,115.921,spotify:track:7G3DcpGWkEVDWUWx4osEpw
Mayday Parade,Three Cheers For Five Years,0.496,0.507,11,-5.449,1,0.0305,0.601,0.0,0.332,0.396,139.869,spotify:track:3vITt13lN9mPIzoEFtQick
Billie Marten,Live,0.332,0.319,4,-11.599,1,0.0434,0.832,0.00027,0.107,0.273,174.861,spotify:track:2dJuyVPol0mFK9uf7aCpAc
Spoon,Inside Out,0.621,0.62,0,-4.721,1,0.0293,0.459,0.162,0.0771,0.515,176.016,spotify:track:7qCZgvV98j6RjUULW1s1it
B.o.B,4 Lit,0.799,0.412,1,-6.448,1,0.065,0.0369,0.0,0.0984,0.245,85.075,spotify:track:3hE1UD7Mbcvd8j9rsbhoch
The Word Alive,2012 - KC Blitz Remix,0.447,0.881,11,-6.727,0,0.0659,0.00159,5.61e-05,0.308,0.24,74.997,spotify:track:4XriheP8QJs8NZVKlRMfCq
Bronze Whale,Weird Dark Things (feat. Khai) - Original Mix,0.546,0.879,1,-5.691,1,0.0408,0.0941,0.2,0.0909,0.0754,140.021,spotify:track:1DlXuYtu19T2pO5Vx1013O
OV7,Enloquéceme,0.806,0.919,5,-2.996,1,0.124,0.077,6.03e-06,0.315,0.783,106.966,spotify:track:5NUVjllKofm5L89nFgNZ5L
Men Without Hats,Safety Dance - From the TV Serie ''Scrubs'',0.707,0.69,11,-9.237,1,0.0455,0.0235,0.00198,0.0596,0.233,102.039,spotify:track:51I9ek2pgP4kBfoKwv8ixJ
Mike Laure,Micaela,0.866,0.535,0,-6.969,1,0.104,0.732,0.0,0.0488,0.956,120.986,spotify:track:2HXVEMPn2hvexZnriChnjM
Buknas De Culiacan,El Mini 6,0.802,0.568,4,-2.695,0,0.0412,0.542,0.0,0.128,0.703,95.269,spotify:track:3jUfQmjqTE3VUcVESl0zXR
Goldspot,Evergreen Cassette,0.517,0.886,5,-7.077,1,0.0439,0.011,0.0101,0.119,0.453,107.027,spotify:track:0RyzMKUtS5tQblorPne9Yg
Mumford & Sons,"I Will Wait - Live From Red Rocks, Colorado",0.282,0.735,0,-5.397,1,0.0375,0.0041,0.00119,0.971,0.238,134.131,spotify:track:34cc60UbP0vNiezly9sqJD
Glenn Miller,Little Brown Jug,0.68,0.524,1,-7.648,1,0.042,0.937,0.689,0.114,0.88,79.381,spotify:track:4FCWPa3EA9ODlrHi7sNtNr
The Ink Spots,I Don't Want to Set the World on Fire,0.525,0.141,5,-16.425,1,0.0471,0.984,0.000101,0.139,0.335,88.033,spotify:track:7Ca88RFeeUu4Cn52sFxobX
Blithe Field,In the Moonlight,0.638,0.639,9,-9.153,1,0.0574,0.736,0.623,0.282,0.17,141.962,spotify:track:7LNqcJnKTy848a5lWzyu2p
Gramatik,Spoiler Alert,0.747,0.881,10,-4.43,0,0.0584,0.00387,0.817,0.442,0.648,96.036,spotify:track:0luDbNs4CCH694UD0du90r
The English Beat,March Of The Swivel Heads - Bonus Track,0.661,0.876,5,-6.112,1,0.195,0.148,0.781,0.223,0.865,177.058,spotify:track:0OouGFKj2QsVTSgicy26YQ
Oceans Ate Alaska,Part Of Something,0.473,0.996,7,-2.592,1,0.269,7.4e-05,0.00408,0.457,0.0976,125.107,spotify:track:5NT83OfhuRCwU4jqkj46BW
Andre Nickatina,Situation Critical,0.714,0.633,11,-6.487,0,0.117,0.05,0.00143,0.129,0.293,166.8,spotify:track:6jvywNuvalut9xuj2IxdcS
Trey Songz,Disrespectful (feat. Mila J),0.575,0.658,10,-6.776,0,0.0328,0.00195,2.33e-05,0.0763,0.204,106.82,spotify:track:4eQec76xYzMWafPfJEDELl
KID FRESINO,Salve feat. JJJ,0.686,0.586,11,-7.33,0,0.0928,0.188,3.05e-05,0.128,0.728,97.117,spotify:track:2Y10bmtxVQdX7nIxVKNchH
The Clumsy Lovers,Stand Up,0.689,0.788,9,-5.478,1,0.038,0.529,0.0,0.0714,0.871,125.938,spotify:track:4AvqOm4rzST5sfSuneSJZq
Arctic Monkeys,Fluorescent Adolescent,0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,spotify:track:7e8utCy2JlSB8dRHKi49xM
Grupo Maximo Grado,Asi Nomas,0.843,0.747,5,-5.993,1,0.0676,0.645,2.78e-05,0.12,0.923,120.146,spotify:track:7ILG0oQ5J4F1lAqbXbV0hG
Joan Sebastian,"Toro Capirote,el",0.665,0.721,10,-5.579,1,0.0331,0.638,0.149,0.265,0.976,100.332,spotify:track:1jHRorpAGSWl63U8A5QPnB
Pusha T,Numbers On The Boards,0.807,0.556,0,-5.539,0,0.119,0.157,0.0,0.0906,0.383,87.852,spotify:track:5243RHbTTd4oci9YjktHBW
Tech N9ne,Questions (Rough Draft),0.862,0.86,5,-7.289,0,0.0933,0.0867,5.22e-05,0.643,0.792,132.005,spotify:track:2qoZttNlG7WMU31vbLB5Mm
Jeezy,Trap Star,0.495,0.763,1,-5.706,1,0.149,0.00754,0.0,0.27,0.272,86.67,spotify:track:1ynZEpoQPz0ylGFCUx7l9u
Joy Division,Disorder - 2007 Remaster,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,spotify:track:38wCbVfMreML5ZhF5iQuKA
Mark Knight,Alright - DamnKids Remix,0.503,0.862,1,-5.215,1,0.049,0.00205,0.811,0.217,0.114,131.991,spotify:track:7B7A0frkWJrTENwiU7Hven
The Neighbourhood,Honest - From The Amazing Spider-Man 2 Soundtrack,0.578,0.37,6,-13.379,0,0.0506,0.00849,0.00937,0.131,0.0635,96.243,spotify:track:1xJ8RjDucztPOKB0ek95tf
P.O.S,De La Souls,0.815,0.531,1,-5.274,1,0.303,0.492,0.000274,0.103,0.578,94.679,spotify:track:3NWDWiadA3yGajPbsSkn4y
VIC MENSA,OMG,0.547,0.7,11,-5.542,0,0.179,0.0024,0.0,0.127,0.18,85.043,spotify:track:0WjzD1b6BSkRwmjsx3Iedk
Grace VanderWaal,Clay,0.497,0.246,7,-7.435,1,0.0344,0.862,0.0,0.111,0.361,79.095,spotify:track:0BPxCIs9XRWkireH3WzMQE
Empire Cast,Nothing But A Number (feat. Yazz & Naomi Campbell),0.571,0.611,10,-8.983,0,0.26,0.304,0.0,0.357,0.648,164.9,spotify:track:3jCp2OUqNKvN6QW910Vn95
David Guetta,Without You (feat. Usher),0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,spotify:track:5VAKwJzAJgpysx7FL9W6MJ
Randy Rogers Band,Flash Flood,0.496,0.759,2,-6.168,1,0.0321,0.0313,6.01e-06,0.119,0.585,165.943,spotify:track:36yhIAvAWjHcfsEcvA7bjg
Luke Cutforth,Everything's Fine,0.809,0.304,7,-16.093,1,0.075,0.838,0.0,0.129,0.545,99.944,spotify:track:5lQduKQOcHPEphW5349X9G
Marc E. Bassy,Some Things Never Change,0.759,0.601,11,-8.34,1,0.279,0.109,0.0,0.101,0.811,121.186,spotify:track:5O78ZhnGe8forvVNypAPer
Black Veil Brides,I Am Bulletproof,0.474,0.954,7,-4.923,1,0.0953,2.9e-05,5.17e-05,0.128,0.194,120.077,spotify:track:6LMmUeyrFJ5UWcVYP9Q9gf
Travis Scott,90210 (feat. Kacy Hill),0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,spotify:track:51EC3I1nQXpec4gDk0mQyP
Ratatat,Loud Pipes,0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,spotify:track:5ZrrXIYTvjXPKVQMjqaumR
Howie Day,She Says,0.539,0.824,0,-5.807,1,0.0293,0.066,2.26e-05,0.335,0.432,97.947,spotify:track:6IPYF2c2UqEfmehAjYsq21
Q-Tip,Gettin Up,0.78,0.657,5,-5.237,0,0.124,0.0142,0.0335,0.102,0.788,94.688,spotify:track:2EsBCpGIwi0GqhaFmNOPIS
D.D Dumbo,Satan,0.792,0.674,5,-8.35,1,0.0908,0.281,0.656,0.212,0.627,119.972,spotify:track:1vcZaZEqVwFc4bNxaF22aL
Juicy J,Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),0.77,0.594,1,-8.407,1,0.173,0.00424,0.0,0.2,0.463,169.024,spotify:track:13kD8QKxGoDmOYotIeRo2T
Randy Travis,Three Wooden Crosses,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,spotify:track:1S4fpfX2u0hzFD9vb6FEB6
Bridgit Mendler,"My Song For You (from ""Good Luck Charlie"")",0.411,0.356,2,-8.822,1,0.0273,0.675,0.0,0.115,0.245,176.078,spotify:track:5sCFhZksQS7YZjG5nl1fyP
Mariah Carey,Dreamlover,0.701,0.705,5,-6.18,1,0.0357,0.18,0.0,0.141,0.71,100.669,spotify:track:6HcQZfMrw3KwGyzrKw1Pjy
Mumford & Sons,Holland Road,0.288,0.726,2,-6.096,1,0.043,0.0978,0.000219,0.112,0.382,75.678,spotify:track:62hfdATBhYxe6y7vPUhLwn
Alligatoah,Willst du,0.733,0.751,11,-6.171,1,0.0828,0.631,0.0,0.149,0.701,126.018,spotify:track:3g62kHCCbNwhEKYywx5Xwz
Pharrell Williams,Brand New,0.904,0.858,8,-6.536,1,0.204,0.335,3.58e-05,0.0594,0.679,120.128,spotify:track:1P5OPN8MbPgFznEp1b7OiN
Bryan Adams,Straight From The Heart,0.584,0.233,0,-18.404,1,0.027,0.0814,0.0,0.141,0.356,84.775,spotify:track:2TrHRPYFwYx9gGRMa1AQan
The Kinks,A Gallon of Gas - Single Version,0.482,0.528,0,-10.119,1,0.0478,0.0693,0.0,0.238,0.588,85.935,spotify:track:6EtgFVUU60rRF0GYuFUzWx
Keith Urban,Who Wouldn't Wanna Be Me,0.666,0.817,2,-6.072,1,0.0453,0.115,1.18e-05,0.0668,0.826,120.02,spotify:track:7MtZJEuIZ6GEKGSN7ttTkX
B-Free,Fly Away Remix,0.752,0.551,4,-7.927,1,0.14,0.0961,0.0,0.441,0.211,116.085,spotify:track:0GkrfVR2BuTjbt0dpJ2UTW
Versa,Wanderlust,0.462,0.705,8,-8.555,1,0.03,0.00213,0.0568,0.123,0.171,98.974,spotify:track:1OR3bKn74flbrkFFlpfpDx
Miranda Lambert,Gunpowder & Lead,0.333,0.907,0,-3.191,1,0.0959,0.153,0.0,0.395,0.353,187.826,spotify:track:3z1PqYwMtct2Dm4R9lhWnT
In Hearts Wake,Insomnia,0.354,0.998,2,-0.703,1,0.114,8.71e-06,0.000159,0.302,0.322,165.085,spotify:track:1qvYEDmOm1Ft00kdd8qqoG
Zomboy,Terror Squad - Original Mix,0.633,0.98,1,-3.383,1,0.0964,0.00296,0.036,0.844,0.567,140.051,spotify:track:4YDnDEG6IpCTvxTRUoewVY
Sleigh Bells,Crown On The Ground,0.429,0.817,6,-2.491,0,0.0541,0.000581,0.0328,0.0842,0.58,84.979,spotify:track:2a6hyCvJXQB5DjFnzHHJua
David Bowie,Life on Mars? - 2015 Remaster,0.445,0.384,10,-14.642,1,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N
John Williams,Jedi Master Revealed/Mynock Cave - Medley,0.167,0.073,7,-19.08,1,0.0434,0.635,0.751,0.356,0.0708,80.941,spotify:track:1KoVOVpVTopks6gRsu1EYe
Tegan and Sara,Are You Ten Years Ago - Demo,0.671,0.696,5,-8.317,1,0.253,0.156,0.000122,0.174,0.2,137.938,spotify:track:7xKgJqAYFfYFHCV2rxFzke
Hayley Ecker,Sahara,0.491,0.652,8,-10.811,1,0.0972,0.00456,0.715,0.465,0.391,139.898,spotify:track:7z2uDkXDCAYtgzt3bNb5pP
Sufjan Stevens,Movement IV - Traffic Shock,0.569,0.931,7,-11.849,0,0.0604,0.0311,0.283,0.307,0.574,130.043,spotify:track:2HyJ4udgMm8LsvlYTvSA7F
BOYS LIKE GIRLS,Love Drunk,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,spotify:track:20X9OeC606XNwEtDBOym5u
The Contours,Do You Love Me,0.615,0.815,5,-7.128,1,0.0373,0.475,0.0,0.0964,0.765,150.733,spotify:track:298jnAsgLcTRkRP5TKB7Mj
Trey Songz,Cake,0.703,0.508,0,-6.664,1,0.0392,0.0866,0.0,0.239,0.236,140.146,spotify:track:0BNPuBEIEQg380T8Tthm5k
The Black Keys,Oceans & Streams,0.46,0.878,11,-5.564,1,0.0464,0.0817,5.58e-05,0.122,0.533,96.493,spotify:track:0RRS27vZj5U0N2eIBctL4K
Frank Sinatra,Chicago,0.548,0.431,7,-11.656,1,0.426,0.284,0.0,0.905,0.871,73.063,spotify:track:5vNxnHY8tgL07LWI9gOX5S
Creedence Clearwater Revival,Fortunate Son,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,spotify:track:4BP3uh0hFLFRb5cjsgLqDh
Journey,Lights,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,spotify:track:7EHmKkyAr6MZv5Y2FdZbXw
Ray J,Sexy Can I,0.439,0.675,1,-7.062,1,0.354,0.145,0.0,0.44,0.945,91.415,spotify:track:78c3IFOZdqCvelTH65zA0g
O.A.R.,We'll Pick Up Where We Left Off,0.492,0.702,4,-5.567,1,0.0347,0.00888,0.0,0.185,0.707,87.953,spotify:track:1l7E6PxXL78DscO7YEDSBc
Alkilados,Solitaria,0.835,0.69,1,-6.17,1,0.105,0.312,0.000378,0.169,0.525,97.991,spotify:track:2q6ME6njZiGKtPNTN95ije
Florida Georgia Line,Sippin’ On Fire,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d
Animal Collective,Bluish,0.242,0.827,11,-6.338,0,0.112,0.000257,0.0271,0.12,0.452,88.537,spotify:track:6tPoXU8ni7vcTdDYES1LdS
Desiigner,Talk Regardless,0.776,0.749,1,-2.667,1,0.0477,0.0224,0.0,0.398,0.0846,128.058,spotify:track:2nSkhnQ048ewBYmanP9Xqa
Guitar Tribute Players,You Look Good,0.509,0.188,0,-25.606,1,0.0463,0.876,0.698,0.163,0.611,152.197,spotify:track:4ajdnzH6X0LiXdOByI0LSf
Washed Out,Despicable Dogs (Washed Out Remix),0.544,0.841,5,-7.167,0,0.0657,0.00189,0.557,0.288,0.51,190.48,spotify:track:0XiSrhb7YZUq3Od7mGaJQC
